record_id,project_id,project_name,developer_id,report_date,milestone_name,milestone_planned_start,milestone_planned_end,milestone_actual_start,milestone_actual_end,planned_progress_pct,actual_progress_pct,progress_variance_pct,delay_days,delay_reason,planned_budget_aed,actual_cost_aed,cost_variance_aed,cost_overrun_pct,total_project_budget_aed,total_spent_to_date_aed,budget_utilization_pct,contractor_id,contractor_name,labour_deployed,labour_planned,resource_utilization_pct,rera_inspection_passed,quality_score,safety_incidents,project_health_score,delay_risk_flag,escalation_flag,next_milestone,next_milestone_due_date,handover_date_original,handover_date_revised
CONS004816,PRJ0003,Sobha Realty Masdar City Tower,DEV0006,2025-09-01,Façade,2024-12-05,2025-02-03,2024-12-06,2025-02-06,68.9,71.0,2.07,3,,144175853,147959532,3783679,2.62,865055118,591838128,102.62,CONT163,Contractor_118,358,423,84.63,True,73.8,0,87.8,False,False,Fit-Out,2025-05-04,2026-02-28,2025-02-03
CONS004817,PRJ0176,Sobha Realty JBR Tower,DEV0006,2025-09-01,MEP,2025-03-05,2025-06-03,2025-03-05,2025-06-04,97.0,96.4,-0.64,1,,320156056,262228631,-57927425,-18.09,1920936336,786685893,81.91,CONT056,Contractor_066,202,277,72.92,True,75.3,0,89.8,False,False,Façade,2025-08-02,2026-05-29,2025-06-03
CONS004818,PRJ0032,Dubai Properties Al Furjan Heights,DEV0019,2025-09-01,Structure,2025-07-03,2025-10-31,2025-07-03,,93.2,92.7,-0.54,0,,218578359,208676191,-9902168,-4.53,1311470154,417352382,95.47,CONT040,Contractor_066,151,159,94.97,True,85.8,0,94.3,False,False,MEP,2026-01-29,2026-09-26,2025-10-31
CONS004819,PRJ0063,Dubai Properties Motor City Gardens,DEV0019,2025-09-01,Handover,2024-07-08,2024-08-07,2024-07-15,2024-08-22,64.1,53.6,-10.47,15,Regulatory,149009993,154434355,5424362,3.64,894059958,926606130,103.64,CONT086,Contractor_064,26,28,92.86,True,79.4,1,86.2,True,True,Handover,2024-09-06,2025-10-01,2024-08-07
CONS004820,PRJ0100,Meraas Yas Acres Gardens,DEV0005,2025-09-01,Structure,2025-07-03,2025-10-31,2025-07-16,2025-11-26,87.9,89.3,1.38,26,Financing,641341171,724745249,83404078,13.0,3848047026,1449490498,113.0,CONT194,Contractor_185,196,237,82.7,True,87.1,0,83.1,False,False,MEP,2026-01-29,2026-09-26,2025-10-31
CONS004821,PRJ0055,Samana Developers Corniche Tower,DEV0016,2025-09-01,Foundation,2025-09-01,2025-10-31,2025-09-03,2025-11-04,85.8,86.0,0.2,4,,255841533,275133360,19291827,7.54,1535049198,275133360,107.54,CONT013,Contractor_050,28,42,66.67,True,79.3,0,88.3,False,False,Structure,2026-02-28,2026-11-25,2025-10-31
CONS004822,PRJ0008,Tiger Properties Al Dhait Tower,DEV0012,2025-10-01,Structure,2025-08-02,2025-11-30,2025-08-05,2025-12-06,65.7,59.4,-6.35,6,,273519366,295691182,22171816,8.11,1641116196,591382364,108.11,CONT016,Contractor_173,233,330,70.61,True,80.6,0,88.0,False,False,MEP,2026-02-28,2026-10-26,2025-11-30
CONS004823,PRJ0052,DAMAC Properties JVC Gardens,DEV0002,2025-10-01,Fit-Out,2024-11-05,2025-02-03,2024-12-07,2025-04-08,76.3,54.1,-22.15,64,Labour Shortage,177661778,147613656,-30048122,-16.91,1065970668,738068280,83.09,CONT109,Contractor_171,298,293,101.71,True,83.8,0,74.3,True,False,Handover,2025-03-05,2026-01-29,2025-04-20
CONS004824,PRJ0162,Danube Properties Palm Jumeirah Gardens,DEV0008,2025-10-01,Façade,2025-01-04,2025-03-05,2025-01-05,2025-03-08,68.0,63.3,-4.73,3,,497980864,402075367,-95905497,-19.26,2987885184,1608301468,80.74,CONT010,Contractor_080,697,635,109.76,True,68.1,0,86.3,False,False,Fit-Out,2025-06-03,2026-03-30,2025-03-05
CONS004825,PRJ0056,Samana Developers Arabian Ranches Gardens,DEV0016,2025-10-01,Handover,2024-08-07,2024-09-06,2024-08-10,2024-09-12,74.4,60.7,-13.68,6,,109015739,129899662,20883923,19.16,654094434,779397972,119.16,CONT116,Contractor_018,113,104,108.65,True,77.9,0,83.6,True,True,Handover,2024-10-06,2025-10-31,2024-09-06
CONS004826,PRJ0139,Danube Properties Dubai South Tower,DEV0008,2025-10-01,Structure,2025-08-02,2025-11-30,2025-08-03,2025-12-02,64.1,59.7,-4.36,2,,184916715,181426871,-3489844,-1.89,1109500290,362853742,98.11,CONT082,Contractor_095,346,451,76.72,True,86.4,0,94.0,False,False,MEP,2026-02-28,2026-10-26,2025-11-30
CONS004827,PRJ0089,Aldar Properties Al Yarmook Heights,DEV0003,2025-10-01,MEP,2025-04-04,2025-07-03,2025-04-04,,72.2,65.8,-6.43,0,,49094690,42214030,-6880660,-14.02,294568140,126642090,85.98,CONT016,Contractor_116,105,103,101.94,True,81.8,2,92.7,False,True,Façade,2025-09-01,2026-06-28,2025-07-03
CONS004828,PRJ0117,Binghatti Downtown Dubai Gardens,DEV0009,2025-10-01,Fit-Out,2024-11-05,2025-02-03,2024-11-07,2025-02-07,85.4,83.9,-1.53,4,,169165420,147790351,-21375069,-12.64,1014992520,738951755,87.36,CONT188,Contractor_094,29,37,78.38,True,69.1,0,86.4,False,False,Handover,2025-03-05,2026-01-29,2025-02-03
CONS004829,PRJ0064,Tiger Properties Dubai Hills Estate Tower,DEV0012,2025-10-01,Structure,2025-08-02,2025-11-30,2025-08-02,2025-12-01,83.7,80.4,-3.32,1,,92714763,92948118,233355,0.25,556288578,185896236,100.25,CONT023,Contractor_032,19,22,86.36,True,89.5,0,95.4,False,False,MEP,2026-02-28,2026-10-26,2025-11-30
CONS004830,PRJ0148,Danube Properties Yas Island Heights,DEV0008,2025-10-01,Handover,2024-08-07,2024-09-06,2024-08-16,2024-09-24,90.5,84.3,-6.2,18,Regulatory,390177756,457741099,67563343,17.32,2341066536,2746446594,117.32,CONT025,Contractor_053,122,194,62.89,True,80.8,0,81.7,False,True,Handover,2024-10-06,2025-10-31,2024-09-06
CONS004831,PRJ0166,DAMAC Properties Motor City Tower,DEV0002,2025-10-01,Fit-Out,2024-11-05,2025-02-03,2024-11-11,2025-02-16,76.7,83.0,6.31,13,,744004669,660726021,-83278648,-11.19,4464028014,3303630105,88.81,CONT110,Contractor_087,180,170,105.88,True,90.2,0,92.2,False,False,Handover,2025-03-05,2026-01-29,2025-02-03
CONS004832,PRJ0103,Azizi Developments Discovery Gardens Heights,DEV0007,2025-10-01,Foundation,2025-10-01,2025-11-30,2025-10-09,2025-12-16,89.5,86.1,-3.41,16,Financing,372284844,412616042,40331198,10.83,2233709064,412616042,110.83,CONT170,Contractor_015,17,24,70.83,True,80.0,0,83.9,False,False,Structure,2026-03-30,2026-12-25,2025-11-30
CONS004833,PRJ0090,Object 1 Al Furjan Gardens,DEV0017,2025-10-01,MEP,2025-04-04,2025-07-03,2025-04-06,2025-07-08,93.8,96.4,2.57,5,,299619438,245193552,-54425886,-18.17,1797716628,735580656,81.83,CONT133,Contractor_171,315,316,99.68,True,86.5,0,93.1,False,False,Façade,2025-09-01,2026-06-28,2025-07-03
CONS004834,PRJ0049,Tiger Properties DAMAC Hills Gardens,DEV0012,2025-10-01,Handover,2024-08-07,2024-09-06,2024-08-10,2024-09-12,68.5,65.1,-3.42,6,,371189303,430207520,59018217,15.9,2227135818,2581245120,115.9,CONT044,Contractor_114,159,162,98.15,True,76.3,0,84.0,False,True,Handover,2024-10-06,2025-10-31,2024-09-06
CONS004835,PRJ0083,Imtiaz Developments Al Qasimia Heights,DEV0013,2025-10-01,Handover,2024-08-07,2024-09-06,2024-08-08,2024-09-08,80.2,84.7,4.49,2,,94878853,94366663,-512190,-0.54,569273118,566199978,99.46,CONT090,Contractor_129,46,44,104.55,True,80.2,0,91.5,False,False,Handover,2024-10-06,2025-10-31,2024-09-06
CONS004836,PRJ0102,Samana Developers Al Qasimia Heights,DEV0016,2025-10-01,Foundation,2025-10-01,2025-11-30,2025-10-01,2025-12-01,68.4,71.7,3.29,1,,631259232,589179851,-42079381,-6.67,3787555392,589179851,93.33,CONT076,Contractor_019,219,311,70.42,True,84.7,2,93.6,False,True,Structure,2026-03-30,2026-12-25,2025-11-30
CONS004837,PRJ0094,Reportage Properties Al Barsha Tower,DEV0015,2025-10-01,Foundation,2025-10-01,2025-11-30,2025-10-05,2025-12-08,81.3,75.7,-5.57,8,,619016178,615554134,-3462044,-0.56,3714097068,615554134,99.44,CONT131,Contractor_033,419,387,108.27,True,78.0,0,88.8,False,False,Structure,2026-03-30,2026-12-25,2025-11-30
CONS004838,PRJ0082,DAMAC Properties Al Qasimia Heights,DEV0002,2025-10-01,Foundation,2025-10-01,2025-11-30,2025-10-03,2025-12-04,79.8,76.5,-3.27,4,,61072406,66173636,5101230,8.35,366434436,66173636,108.35,CONT174,Contractor_054,225,248,90.73,False,73.8,0,85.8,False,False,Structure,2026-03-30,2026-12-25,2025-11-30
CONS004839,PRJ0147,DAMAC Properties Discovery Gardens Heights,DEV0002,2025-10-01,Façade,2025-01-04,2025-03-05,2025-01-05,2025-03-07,94.5,93.3,-1.22,2,,78178164,82705831,4527667,5.79,469068984,330823324,105.79,CONT130,Contractor_140,325,355,91.55,True,70.6,0,85.9,False,False,Fit-Out,2025-06-03,2026-03-30,2025-03-05
CONS004840,PRJ0119,RAK Properties Al Reef Heights,DEV0011,2025-10-01,Façade,2025-01-04,2025-03-05,2025-01-12,2025-03-22,60.5,53.9,-6.56,17,Labour Shortage,81858521,89526201,7667680,9.37,491151126,358104804,109.37,CONT134,Contractor_060,72,107,67.29,True,80.1,0,84.1,False,False,Fit-Out,2025-06-03,2026-03-30,2025-03-05
CONS004841,PRJ0040,Nakheel Al Hamra Village Gardens,DEV0004,2025-10-01,Foundation,2025-10-01,2025-11-30,2025-10-13,2025-12-25,85.1,73.5,-11.61,25,Design Change,173029783,159235742,-13794041,-7.97,1038178698,159235742,92.03,CONT116,Contractor_094,266,267,99.63,True,84.9,0,86.5,True,False,Structure,2026-03-30,2026-12-25,2025-11-30
CONS004842,PRJ0008,Object 1 Discovery Gardens Heights,DEV0017,2025-10-01,Fit-Out,2024-11-05,2025-02-03,2024-11-16,2025-02-26,70.5,56.3,-14.18,23,Design Change,244851138,249596496,4745358,1.94,1469106828,1247982480,101.94,CONT015,Contractor_116,109,154,70.78,True,75.3,0,82.6,True,False,Handover,2025-03-05,2026-01-29,2025-02-03
CONS004843,PRJ0093,Binghatti Sports City Heights,DEV0009,2025-10-01,Façade,2025-01-04,2025-03-05,2025-01-08,2025-03-14,81.1,69.5,-11.63,9,,96159370,104733187,8573817,8.92,576956220,418932748,108.92,CONT164,Contractor_195,356,388,91.75,True,79.3,0,86.3,True,False,Fit-Out,2025-06-03,2026-03-30,2025-03-05
CONS004844,PRJ0023,Binghatti Khalifa City Gardens,DEV0009,2025-10-01,Fit-Out,2024-11-05,2025-02-03,2024-11-20,2025-03-05,68.9,61.3,-7.61,30,Weather,61861353,69407169,7545816,12.2,371168118,347035845,112.2,CONT141,Contractor_132,187,231,80.95,True,77.1,0,78.2,False,False,Handover,2025-03-05,2026-01-29,2025-02-03
CONS004845,PRJ0190,Dubai Properties Al Khan Heights,DEV0019,2025-10-01,Structure,2025-08-02,2025-11-30,2025-08-06,2025-12-09,74.6,80.3,5.67,9,,440157190,393906679,-46250511,-10.51,2640943140,787813358,89.49,CONT015,Contractor_074,274,345,79.42,True,86.8,0,92.0,False,False,MEP,2026-02-28,2026-10-26,2025-11-30
CONS004846,PRJ0034,Majid Al Futtaim Business Bay Heights,DEV0018,2025-10-01,MEP,2025-04-04,2025-07-03,2025-04-04,2025-07-04,66.9,63.7,-3.23,1,,287883402,325215796,37332394,12.97,1727300412,975647388,112.97,CONT047,Contractor_084,955,875,109.14,True,84.7,0,89.7,False,False,Façade,2025-09-01,2026-06-28,2025-07-03
CONS004847,PRJ0051,Dubai Properties Al Reef Tower,DEV0019,2025-10-01,MEP,2025-04-04,2025-07-03,2025-04-08,2025-07-11,80.8,86.1,5.32,8,,354726853,325208471,-29518382,-8.32,2128361118,975625413,91.68,CONT046,Contractor_034,57,57,100.0,True,70.1,0,85.6,False,False,Façade,2025-09-01,2026-06-28,2025-07-03
CONS004848,PRJ0137,Sobha Realty Al Shamkha Tower,DEV0006,2025-10-01,Structure,2025-08-02,2025-11-30,2025-08-02,2025-12-01,99.0,100.0,1.0,1,,1247625240,1273412463,25787223,2.07,7485751440,2546824926,102.07,CONT061,Contractor_171,73,99,73.74,True,76.2,0,89.6,False,False,MEP,2026-02-28,2026-10-26,2025-11-30
CONS004849,PRJ0038,Imtiaz Developments MBR City Tower,DEV0013,2025-10-01,Foundation,2025-10-01,2025-11-30,2025-10-11,2025-12-20,84.5,86.6,2.09,20,Financing,249976174,201428028,-48548146,-19.42,1499857044,201428028,80.58,CONT118,Contractor_029,58,81,71.6,False,84.1,1,87.6,False,True,Structure,2026-03-30,2026-12-25,2025-11-30
CONS004850,PRJ0106,Imtiaz Developments Sports City Tower,DEV0013,2025-10-01,MEP,2025-04-04,2025-07-03,2025-04-08,2025-07-12,85.2,80.7,-4.45,9,,261144186,271770960,10626774,4.07,1566865116,815312880,104.07,CONT186,Contractor_155,282,464,60.78,True,55.5,0,78.3,False,False,Façade,2025-09-01,2026-06-28,2025-07-03
CONS004851,PRJ0173,Tiger Properties Al Reem Island Heights,DEV0012,2025-10-01,Handover,2024-08-07,2024-09-06,2024-08-08,2024-09-08,87.2,87.2,0.02,2,,167746458,142164119,-25582339,-15.25,1006478748,852984714,84.75,CONT196,Contractor_065,353,406,86.95,True,78.1,0,90.6,False,False,Handover,2024-10-06,2025-10-31,2024-09-06
CONS004852,PRJ0125,Dubai Properties JVC Heights,DEV0019,2025-10-01,Fit-Out,2024-11-05,2025-02-03,2024-11-07,2025-02-07,64.5,63.1,-1.41,4,,116482500,104460814,-12021686,-10.32,698895000,522304070,89.68,CONT164,Contractor_068,61,56,108.93,True,74.8,0,88.7,False,False,Handover,2025-03-05,2026-01-29,2025-02-03
CONS004853,PRJ0103,Aldar Properties Corniche Heights,DEV0003,2025-10-01,Façade,2025-01-04,2025-03-05,2025-01-12,2025-03-21,61.8,61.9,0.09,16,Weather,273317217,232586046,-40731171,-14.9,1639903302,930344184,85.1,CONT063,Contractor_086,233,352,66.19,True,88.7,0,90.7,False,False,Fit-Out,2025-06-03,2026-03-30,2025-03-05
CONS004854,PRJ0069,Object 1 Al Yarmook Gardens,DEV0017,2025-10-01,Fit-Out,2024-11-05,2025-02-03,2024-11-08,2025-02-09,68.6,53.9,-14.73,6,,119862298,99157521,-20704777,-17.27,719173788,495787605,82.73,CONT020,Contractor_061,333,403,82.63,False,84.6,0,92.0,True,False,Handover,2025-03-05,2026-01-29,2025-02-03
CONS004855,PRJ0118,Binghatti Al Reef Tower,DEV0009,2025-10-01,Façade,2025-01-04,2025-03-05,2025-01-14,2025-03-25,76.5,64.6,-11.9,20,Weather,53498782,62993510,9494728,17.75,320992692,251974040,117.75,CONT117,Contractor_077,492,502,98.01,True,85.2,0,82.8,True,True,Fit-Out,2025-06-03,2026-03-30,2025-03-05
CONS004856,PRJ0048,Imtiaz Developments Downtown Dubai Gardens,DEV0013,2025-10-01,Fit-Out,2024-11-05,2025-02-03,2024-11-05,,81.4,82.4,1.04,0,,297173006,304737296,7564290,2.55,1783038036,1523686480,102.55,CONT031,Contractor_195,263,259,101.54,True,50.2,0,79.3,False,False,Handover,2025-03-05,2026-01-29,2025-02-03
CONS004857,PRJ0120,Danube Properties Palm Jumeirah Heights,DEV0008,2025-10-01,Fit-Out,2024-11-05,2025-02-03,2024-11-10,2025-02-13,85.0,88.1,3.09,10,,250003035,280427003,30423968,12.17,1500018210,1402135015,112.17,CONT074,Contractor_102,56,69,81.16,True,78.2,0,84.6,False,False,Handover,2025-03-05,2026-01-29,2025-02-03
CONS004858,PRJ0009,Object 1 Dubai Marina Gardens,DEV0017,2025-10-01,Façade,2025-01-04,2025-03-05,2025-01-04,2025-03-06,98.9,99.1,0.17,1,,59471453,71294248,11822795,19.88,356828718,285176992,119.88,CONT056,Contractor_099,505,533,94.75,True,73.8,0,83.3,False,True,Fit-Out,2025-06-03,2026-03-30,2025-03-05
CONS004859,PRJ0167,Imtiaz Developments Palm Jumeirah Heights,DEV0013,2025-10-01,Façade,2025-01-04,2025-03-05,2025-01-07,2025-03-11,83.9,81.7,-2.22,6,,79245952,75546847,-3699105,-4.67,475475712,302187388,95.33,CONT199,Contractor_110,284,294,96.6,True,92.1,1,95.0,False,True,Fit-Out,2025-06-03,2026-03-30,2025-03-05
CONS004860,PRJ0095,Tiger Properties Mina Al Arab Gardens,DEV0012,2025-10-01,Handover,2024-08-07,2024-09-06,2024-08-18,2024-09-28,91.3,77.9,-13.37,22,Regulatory,403147508,359484385,-43663123,-10.83,2418885048,2156906310,89.17,CONT066,Contractor_034,59,75,78.67,True,73.0,0,82.6,True,False,Handover,2024-10-06,2025-10-31,2024-09-06
CONS004861,PRJ0158,Tiger Properties Al Reef Tower,DEV0012,2025-10-01,Handover,2024-08-07,2024-09-06,2024-08-11,2024-09-15,65.9,57.5,-8.37,9,,493047627,425153364,-67894263,-13.77,2958285762,2550920184,86.23,CONT049,Contractor_154,205,208,98.56,True,77.5,0,88.3,False,False,Handover,2024-10-06,2025-10-31,2024-09-06
CONS004862,PRJ0032,Samana Developers Arabian Ranches Tower,DEV0016,2025-10-01,MEP,2025-04-04,2025-07-03,2025-04-05,2025-07-05,77.9,75.6,-2.3,2,,505603197,605675875,100072678,19.79,3033619182,1817027625,119.79,CONT100,Contractor_071,239,315,75.87,True,72.1,0,82.3,False,True,Façade,2025-09-01,2026-06-28,2025-07-03
CONS004863,PRJ0182,Samana Developers Al Barsha Gardens,DEV0016,2025-10-01,MEP,2025-04-04,2025-07-03,2025-04-06,2025-07-07,73.3,77.4,4.13,4,,894101795,979911938,85810143,9.6,5364610770,2939735814,109.6,CONT037,Contractor_105,197,218,90.37,True,77.5,1,86.9,False,True,Façade,2025-09-01,2026-06-28,2025-07-03
CONS004864,PRJ0132,Meydan Group Palm Jumeirah Heights,DEV0020,2025-10-01,Foundation,2025-10-01,2025-11-30,2025-10-23,2026-01-14,61.1,53.0,-8.13,45,Labour Shortage,110427042,93473446,-16953596,-15.35,662562252,93473446,84.65,CONT069,Contractor_181,28,43,65.12,True,89.7,1,82.4,True,True,Structure,2026-03-30,2026-12-25,2026-01-23
CONS004865,PRJ0163,Emaar Properties JVC Tower,DEV0001,2025-10-01,MEP,2025-04-04,2025-07-03,2025-04-12,2025-07-19,66.9,63.6,-3.3,16,Financing,59766777,65369690,5602913,9.37,358600662,196109070,109.37,CONT059,Contractor_171,113,111,101.8,False,50.0,0,72.4,False,False,Façade,2025-09-01,2026-06-28,2025-07-03
CONS004866,PRJ0116,Object 1 Al Shamkha Tower,DEV0017,2025-10-01,Fit-Out,2024-11-05,2025-02-03,2024-11-11,2025-02-16,70.0,62.7,-7.28,13,,332433234,276055289,-56377945,-16.96,1994599404,1380276445,83.04,CONT190,Contractor_096,17,28,60.71,False,83.7,0,89.6,False,False,Handover,2025-03-05,2026-01-29,2025-02-03
CONS004867,PRJ0094,Meraas Saadiyat Island Gardens,DEV0005,2025-10-01,Handover,2024-08-07,2024-09-06,2024-08-08,2024-09-08,83.7,82.2,-1.48,2,,200659147,228111747,27452600,13.68,1203954882,1368670482,113.68,CONT175,Contractor_091,105,120,87.5,True,83.1,0,88.5,False,False,Handover,2024-10-06,2025-10-31,2024-09-06
CONS004868,PRJ0158,Reportage Properties Discovery Gardens Heights,DEV0015,2025-10-01,Foundation,2025-10-01,2025-11-30,2025-10-16,2025-12-31,82.5,74.0,-8.51,31,Labour Shortage,221938027,209178096,-12759931,-5.75,1331628162,209178096,94.25,CONT009,Contractor_137,176,161,109.32,True,85.0,0,84.7,True,False,Structure,2026-03-30,2026-12-25,2026-01-06
CONS004869,PRJ0195,Sobha Realty Al Nahda Gardens,DEV0006,2025-10-01,Handover,2024-08-07,2024-09-06,2024-08-12,2024-09-16,83.1,69.9,-13.17,10,,32769119,27489155,-5279964,-16.11,196614714,164934930,83.89,CONT179,Contractor_193,34,48,70.83,True,69.7,0,84.9,True,False,Handover,2024-10-06,2025-10-31,2024-09-06
CONS004870,PRJ0073,Danube Properties Al Reem Island Heights,DEV0008,2025-10-01,Façade,2025-01-04,2025-03-05,2025-01-13,2025-03-24,77.8,66.7,-11.13,19,Material Delay,569060057,652393406,83333349,14.64,3414360342,2609573624,114.64,CONT002,Contractor_071,300,282,106.38,True,66.4,0,76.5,True,False,Fit-Out,2025-06-03,2026-03-30,2025-03-05
CONS004871,PRJ0045,Aldar Properties JBR Heights,DEV0003,2025-10-01,Façade,2025-01-04,2025-03-05,2025-01-06,2025-03-10,85.0,82.2,-2.85,5,,456902506,529429778,72527272,15.87,2741415036,2117719112,115.87,CONT106,Contractor_117,219,218,100.46,False,81.4,0,86.3,False,True,Fit-Out,2025-06-03,2026-03-30,2025-03-05
CONS004872,PRJ0054,Object 1 Al Jurf Gardens,DEV0017,2025-10-01,Foundation,2025-10-01,2025-11-30,2025-10-01,2025-12-01,64.3,62.7,-1.61,1,,255121645,252969170,-2152475,-0.84,1530729870,252969170,99.16,CONT069,Contractor_178,88,136,64.71,False,69.6,0,87.5,False,False,Structure,2026-03-30,2026-12-25,2025-11-30
CONS004873,PRJ0095,Binghatti Al Reef Tower,DEV0009,2025-10-01,Fit-Out,2024-11-05,2025-02-03,2024-11-16,2025-02-25,64.0,65.3,1.26,22,Regulatory,166483250,135024984,-31458266,-18.9,998899500,675124920,81.1,CONT077,Contractor_045,22,36,61.11,False,73.1,0,82.6,False,False,Handover,2025-03-05,2026-01-29,2025-02-03
CONS004874,PRJ0054,Azizi Developments Sports City Heights,DEV0007,2025-10-01,MEP,2025-04-04,2025-07-03,2025-04-04,2025-07-04,95.2,89.8,-5.38,1,,73540996,77471456,3930460,5.34,441245976,232414368,105.34,CONT092,Contractor_129,33,37,89.19,True,74.4,0,87.9,False,False,Façade,2025-09-01,2026-06-28,2025-07-03
CONS004875,PRJ0174,Meraas Saadiyat Island Heights,DEV0005,2025-10-01,Structure,2025-08-02,2025-11-30,2025-08-04,2025-12-04,76.9,75.9,-0.96,4,,57545313,62335032,4789719,8.32,345271878,124670064,108.32,CONT108,Contractor_018,403,471,85.56,False,79.4,0,88.1,False,False,MEP,2026-02-28,2026-10-26,2025-11-30
CONS004876,PRJ0103,Sobha Realty Al Shamkha Tower,DEV0006,2025-10-01,Foundation,2025-10-01,2025-11-30,2025-10-03,2025-12-05,80.1,76.8,-3.32,5,,84549800,74197544,-10352256,-12.24,507298800,74197544,87.76,CONT175,Contractor_168,165,205,80.49,True,97.5,0,97.5,False,False,Structure,2026-03-30,2026-12-25,2025-11-30
CONS004877,PRJ0050,Sobha Realty Dubai Creek Harbour Tower,DEV0006,2025-10-01,Fit-Out,2024-11-05,2025-02-03,2024-11-05,2025-02-04,79.9,84.7,4.79,1,,46591474,38225094,-8366380,-17.96,279548844,191125470,82.04,CONT119,Contractor_117,175,191,91.62,True,75.7,0,90.0,False,False,Handover,2025-03-05,2026-01-29,2025-02-03
CONS004878,PRJ0137,Tiger Properties Al Taawun Tower,DEV0012,2025-10-01,MEP,2025-04-04,2025-07-03,2025-04-14,2025-07-24,98.9,94.1,-4.78,21,Labour Shortage,163096304,186846141,23749837,14.56,978577824,560538423,114.56,CONT058,Contractor_022,44,67,65.67,True,75.3,0,79.5,False,False,Façade,2025-09-01,2026-06-28,2025-07-03
CONS004879,PRJ0192,Meydan Group Al Majaz Tower,DEV0020,2025-10-01,Structure,2025-08-02,2025-11-30,2025-08-04,2025-12-04,92.9,96.7,3.81,4,,110867444,131045787,20178343,18.2,665204664,262091574,118.2,CONT158,Contractor_200,19,32,59.38,False,86.5,0,87.9,False,True,MEP,2026-02-28,2026-10-26,2025-11-30
CONS004880,PRJ0099,Nakheel Corniche Gardens,DEV0004,2025-10-01,Façade,2025-01-04,2025-03-05,2025-01-04,,98.1,100.0,1.9,0,,478561331,534597284,56035953,11.71,2871367986,2138389136,111.71,CONT064,Contractor_068,81,124,65.32,True,83.2,0,89.8,False,False,Fit-Out,2025-06-03,2026-03-30,2025-03-05
CONS004881,PRJ0195,Danube Properties JVC Gardens,DEV0008,2025-11-01,Structure,2025-09-02,2025-12-31,2025-09-04,2026-01-04,86.2,90.4,4.18,4,,152971119,140992560,-11978559,-7.83,917826714,281985120,92.17,CONT178,Contractor_165,42,40,105.0,True,70.7,0,87.1,False,False,MEP,2026-03-31,2026-11-26,2025-12-31
CONS004882,PRJ0147,Select Group Masdar City Gardens,DEV0014,2025-11-01,Foundation,2025-11-01,2025-12-31,2025-11-26,2026-02-20,65.4,46.9,-18.54,51,Design Change,311814711,265855285,-45959426,-14.74,1870888266,265855285,85.26,CONT145,Contractor_077,215,303,70.96,True,71.9,0,73.5,True,False,Structure,2026-04-30,2027-01-25,2026-03-02
CONS004883,PRJ0180,RAK Properties Dubai Creek Harbour Gardens,DEV0011,2025-11-01,Fit-Out,2024-12-06,2025-03-06,2024-12-07,2025-03-08,83.7,66.6,-17.08,2,,80039295,94201438,14162143,17.69,480235770,471007190,117.69,CONT021,Contractor_166,230,275,83.64,False,86.3,0,88.6,True,True,Handover,2025-04-05,2026-03-01,2025-03-06
CONS004884,PRJ0133,Nakheel Al Qasimia Tower,DEV0004,2025-11-01,Fit-Out,2024-12-06,2025-03-06,2024-12-09,2025-03-13,78.0,77.5,-0.54,7,,26610599,31102900,4492301,16.88,159663594,155514500,116.88,CONT075,Contractor_164,26,25,104.0,False,74.9,1,82.8,False,True,Handover,2025-04-05,2026-03-01,2025-03-06
CONS004885,PRJ0048,Samana Developers Emirates City Tower,DEV0016,2025-11-01,Foundation,2025-11-01,2025-12-31,2025-11-05,2026-01-08,79.0,77.8,-1.18,8,,758210029,860562721,102352692,13.5,4549260174,860562721,113.5,CONT157,Contractor_175,65,72,90.28,True,80.6,1,85.8,False,True,Structure,2026-04-30,2027-01-25,2025-12-31
