property_id,project_name,developer_id,emirate,city,locality,region,property_type,property_category,bedrooms,completion_status,area_sqft,listed_price_aed,price_per_sqft_aed,total_units_in_project,launch_year,freehold,golden_visa_eligible,dld_permit_no,rera_registration_no,amenities,walkability_score,metro_proximity_km,school_proximity_km,service_charge_per_sqft_aed
PROP0699,Meraas Al Jurf Heights,DEV0005,Ajman,Ajman,Al Jurf,Central UAE,Townhouse,Affordable,1BR,Off-Plan,4580.3,2862751,625.02,116,2023,True,True,DLD-NOC-819378,RERA-43713,"Pool,Gym,Kids Play,Parking",80.6,3.1,0.5,17.68
PROP0700,Select Group Khalifa City Park,DEV0014,Abu Dhabi,Abu Dhabi,Khalifa City,South UAE,Commercial,Affordable,3BR,Ready,1691.9,623579,368.56,72,2023,True,False,DLD-NOC-978498,RERA-69548,"Pool,Gym,Kids Play,Parking",94.4,4.0,1.8,17.31
PROP0701,Sobha Realty Dubai Hills Estate Gardens,DEV0006,Dubai,Dubai,Dubai Hills Estate,South UAE,Apartment,Premium,Studio,Off-Plan,1454.8,2504171,1721.27,235,2024,True,True,DLD-NOC-696102,RERA-50964,"Parking,Gym",89.6,7.2,1.9,18.03
PROP0702,Object 1 Dubai Creek Harbour Tower,DEV0017,Dubai,Dubai,Dubai Creek Harbour,South UAE,Villa,Affordable,5BR+,Off-Plan,2818.1,2153934,764.33,24,2021,True,True,DLD-NOC-829417,RERA-54689,"Pool,Gym,Parking",92.1,5.7,1.2,17.95
PROP0703,Binghatti Yas Island Residences,DEV0009,Abu Dhabi,Abu Dhabi,Yas Island,South UAE,Apartment,Premium,2BR,Off-Plan,1436.2,2571725,1790.62,226,2021,True,True,DLD-NOC-759604,RERA-73595,"Pool,Gym,Parking,Concierge,Spa",94.8,0.7,1.0,23.95
PROP0704,Meydan Group Khalifa City Park,DEV0020,Abu Dhabi,Abu Dhabi,Khalifa City,South UAE,Apartment,Affordable,Studio,Off-Plan,938.2,618636,659.42,48,2022,False,False,DLD-NOC-817630,RERA-87818,"Pool,Gym,Parking",68.1,1.8,1.4,18.55
PROP0705,Majid Al Futtaim Dubai South Heights,DEV0018,Dubai,Dubai,Dubai South,South UAE,Studio,Luxury,2BR,Off-Plan,1792.5,6658500,3714.71,44,2022,True,True,DLD-NOC-358515,RERA-90651,"Parking,Gym",85.8,4.9,0.8,23.14
PROP0706,Samana Developers Yas Island Views,DEV0016,Abu Dhabi,Abu Dhabi,Yas Island,South UAE,Apartment,Mid-Market,1BR,Off-Plan,1360.4,1550900,1140.07,26,2024,True,False,DLD-NOC-463093,RERA-41111,"Parking,Gym",73.6,5.8,1.0,22.59
PROP0707,Reportage Properties Al Reem Island Residences,DEV0015,Abu Dhabi,Abu Dhabi,Al Reem Island,South UAE,Penthouse,Affordable,3BR,Off-Plan,676.2,432683,639.89,17,2019,True,False,DLD-NOC-808395,RERA-27746,"Parking,Gym",52.8,6.0,1.9,13.22
PROP0708,Select Group Business Bay Gardens,DEV0014,Dubai,Dubai,Business Bay,South UAE,Commercial,Ultra-Luxury,2BR,Ready,1033.7,7537092,7291.47,19,2023,True,True,DLD-NOC-140381,RERA-27668,"Pool,Gym,Parking",61.3,1.1,3.9,20.92
PROP0709,Dubai Properties Al Nahda Tower,DEV0019,Sharjah,Sharjah,Al Nahda,Central UAE,Apartment,Affordable,2BR,Ready,1164.3,707446,607.64,4,2024,True,False,DLD-NOC-424881,RERA-80721,"Pool,Gym,Parking,Concierge,Spa",62.4,1.8,4.8,31.28
PROP0710,Binghatti Al Ghadeer Views,DEV0009,Abu Dhabi,Abu Dhabi,Al Ghadeer,South UAE,Townhouse,Affordable,2BR,Ready,3261.6,2516113,771.44,105,2022,False,True,DLD-NOC-796411,RERA-62293,"Pool,Gym,Parking,Concierge,Spa",84.3,7.6,5.0,17.78
PROP0711,RAK Properties Al Salama Residences,DEV0011,Umm Al Quwain,Umm Al Quwain,Al Salama,North UAE,Penthouse,Mid-Market,2BR,Ready,1518.2,1531204,1008.56,172,2020,True,False,DLD-NOC-342327,RERA-83565,"Pool,Gym,Parking,Concierge,Spa",92.1,7.4,4.6,14.77
PROP0712,Danube Properties Al Marjan Island Tower,DEV0008,Ras Al Khaimah,Ras Al Khaimah,Al Marjan Island,North UAE,Apartment,Affordable,3BR,Off-Plan,792.4,604278,762.57,5,2020,True,False,DLD-NOC-967624,RERA-67870,"Pool,Gym,Kids Play,Parking",86.6,1.3,1.1,13.44
PROP0713,Aldar Properties Al Furjan Heights,DEV0003,Dubai,Dubai,Al Furjan,South UAE,Plot,Luxury,1BR,Off-Plan,547.6,3538850,6462.19,59,2022,True,True,DLD-NOC-453506,RERA-19851,"Pool,Gym,Parking,Concierge,Spa",69.7,7.0,1.4,12.04
PROP0714,Binghatti Al Dhait Park,DEV0009,Ras Al Khaimah,Ras Al Khaimah,Al Dhait,North UAE,Apartment,Mid-Market,2BR,Off-Plan,1208.0,1200192,993.56,117,2019,True,False,DLD-NOC-477248,RERA-60051,"Pool,Gym,Parking",64.3,5.8,2.7,14.71
PROP0715,Reportage Properties Al Raha Beach Residences,DEV0015,Abu Dhabi,Abu Dhabi,Al Raha Beach,South UAE,Apartment,Mid-Market,4BR,Ready,1686.5,2307205,1368.01,24,2019,False,True,DLD-NOC-772012,RERA-62075,"Parking,Gym",57.7,4.7,3.1,32.88
PROP0716,Danube Properties Al Reem Island Tower,DEV0008,Abu Dhabi,Abu Dhabi,Al Reem Island,South UAE,Townhouse,Mid-Market,2BR,Ready,4932.6,5605141,1136.35,33,2021,True,True,DLD-NOC-298899,RERA-35585,"Pool,Gym,Parking,Concierge,Spa",58.3,6.5,4.5,14.85
PROP0717,Reportage Properties Yas Acres Views,DEV0015,Abu Dhabi,Abu Dhabi,Yas Acres,South UAE,Commercial,Mid-Market,4BR,Off-Plan,1736.1,1619613,932.89,196,2023,True,False,DLD-NOC-853452,RERA-75578,"Parking,Gym",83.4,6.8,4.4,24.88
PROP0718,Dubai Properties Mina Al Arab Gardens,DEV0019,Ras Al Khaimah,Ras Al Khaimah,Mina Al Arab,North UAE,Townhouse,Mid-Market,1BR,Ready,2441.8,2469291,1011.28,53,2024,True,True,DLD-NOC-308461,RERA-95974,"Gym,Parking,BBQ Area",74.1,2.1,3.8,18.38
PROP0719,Meydan Group DAMAC Hills Park,DEV0020,Dubai,Dubai,DAMAC Hills,South UAE,Villa,Affordable,1BR,Off-Plan,1706.0,1325552,777.0,22,2025,True,False,DLD-NOC-626924,RERA-42998,"Pool,Gym,Parking,Concierge,Spa",60.0,0.7,2.8,19.01
PROP0720,Imtiaz Developments Downtown Dubai Gardens,DEV0013,Dubai,Dubai,Downtown Dubai,South UAE,Commercial,Mid-Market,1BR,Off-Plan,1814.7,2629867,1449.23,45,2024,True,True,DLD-NOC-394013,RERA-47664,"Pool,Gym,Parking",43.4,3.2,0.6,21.1
PROP0721,RAK Properties Al Furjan Heights,DEV0011,Dubai,Dubai,Al Furjan,South UAE,Studio,Premium,2BR,Ready,1088.1,2091565,1922.21,80,2025,True,True,DLD-NOC-308146,RERA-48514,"Pool,Gym,Parking",89.2,4.4,4.8,22.32
PROP0722,Emaar Properties Al Shamkha Park,DEV0001,Abu Dhabi,Abu Dhabi,Al Shamkha,South UAE,Townhouse,Luxury,2BR,Ready,1974.5,6530208,3307.22,61,2025,True,True,DLD-NOC-204770,RERA-80849,"Pool,Gym,Parking,Concierge,Spa",46.3,4.0,0.9,16.32
PROP0723,Samana Developers Al Taawun Views,DEV0016,Sharjah,Sharjah,Al Taawun,Central UAE,Apartment,Affordable,2BR,Ready,1578.9,1264032,800.59,63,2022,True,False,DLD-NOC-588032,RERA-44796,"Pool,Gym,Kids Play,Parking",69.4,5.4,4.1,30.5
PROP0724,RAK Properties Al Majaz Heights,DEV0011,Sharjah,Sharjah,Al Majaz,Central UAE,Plot,Affordable,4BR,Ready,1109.0,477425,430.49,14,2022,True,False,DLD-NOC-531061,RERA-75807,"Pool,Gym,Kids Play,Parking",44.1,5.7,4.7,19.95
PROP0725,Sobha Realty Sports City Gardens,DEV0006,Dubai,Dubai,Sports City,South UAE,Apartment,Mid-Market,3BR,Ready,1735.3,1688061,972.79,110,2025,True,False,DLD-NOC-138011,RERA-61331,"Pool,Gym,Kids Play,Parking",52.1,2.0,2.8,33.55
PROP0726,Samana Developers Khalifa City Gardens,DEV0016,Abu Dhabi,Abu Dhabi,Khalifa City,South UAE,Villa,Premium,1BR,Off-Plan,4137.7,8807419,2128.59,226,2023,False,True,DLD-NOC-257196,RERA-82731,"Parking,Gym",67.1,6.7,4.2,19.2
PROP0727,Azizi Developments Dubai South Gardens,DEV0007,Dubai,Dubai,Dubai South,South UAE,Commercial,Affordable,2BR,Ready,1001.9,518150,517.16,74,2021,True,False,DLD-NOC-166226,RERA-50666,"Pool,Gym,Kids Play,Parking",94.4,4.0,2.8,31.92
PROP0728,Tiger Properties Yas Island Heights,DEV0012,Abu Dhabi,Abu Dhabi,Yas Island,South UAE,Commercial,Mid-Market,1BR,Off-Plan,1887.2,2452266,1299.44,171,2021,True,True,DLD-NOC-797143,RERA-78052,"Gym,Parking,BBQ Area",53.3,2.8,2.3,22.29
PROP0729,Binghatti Arabian Ranches Views,DEV0009,Dubai,Dubai,Arabian Ranches,South UAE,Townhouse,Affordable,2BR,Off-Plan,3242.0,1063455,328.02,203,2020,True,False,DLD-NOC-129818,RERA-36742,"Gym,Parking,BBQ Area",68.1,7.6,4.6,18.98
PROP0730,RAK Properties Al Khan Heights,DEV0011,Sharjah,Sharjah,Al Khan,Central UAE,Penthouse,Mid-Market,3BR,Off-Plan,805.9,968099,1201.29,97,2020,False,False,DLD-NOC-287113,RERA-30630,"Pool,Gym,Parking",78.4,4.6,1.6,33.44
PROP0731,Binghatti Dubai Creek Harbour Residences,DEV0009,Dubai,Dubai,Dubai Creek Harbour,South UAE,Townhouse,Mid-Market,Studio,Ready,2669.6,2346546,878.98,88,2022,True,True,DLD-NOC-890138,RERA-68430,"Pool,Gym,Parking,Concierge,Spa",79.6,5.8,1.4,16.45
PROP0732,Meydan Group Arabian Ranches Tower,DEV0020,Dubai,Dubai,Arabian Ranches,South UAE,Apartment,Affordable,2BR,Off-Plan,1127.0,764243,678.14,59,2022,True,False,DLD-NOC-335610,RERA-18706,"Pool,Gym,Parking",57.5,6.7,3.0,15.6
PROP0733,Binghatti Yas Island Gardens,DEV0009,Abu Dhabi,Abu Dhabi,Yas Island,South UAE,Apartment,Affordable,2BR,Off-Plan,1540.3,666042,432.4,192,2024,False,False,DLD-NOC-481062,RERA-15132,"Pool,Gym,Parking",80.1,3.3,1.6,20.57
PROP0734,Majid Al Futtaim Motor City Gardens,DEV0018,Dubai,Dubai,Motor City,South UAE,Apartment,Premium,1BR,Off-Plan,939.0,2141856,2281.07,12,2020,True,True,DLD-NOC-583139,RERA-94183,"Parking,Gym",51.5,1.6,4.1,21.02
PROP0735,Emaar Properties Masdar City Views,DEV0001,Abu Dhabi,Abu Dhabi,Masdar City,South UAE,Penthouse,Premium,3BR,Off-Plan,759.8,1788397,2353.79,60,2025,False,False,DLD-NOC-569829,RERA-89689,"Gym,Parking,BBQ Area",52.6,7.5,1.8,26.77
PROP0736,Object 1 Downtown Dubai Park,DEV0017,Dubai,Dubai,Downtown Dubai,South UAE,Apartment,Mid-Market,1BR,Ready,1357.1,1692029,1246.83,134,2021,True,False,DLD-NOC-684805,RERA-10463,"Pool,Gym,Kids Play,Parking",92.9,5.9,0.6,12.61
PROP0737,Azizi Developments Motor City Views,DEV0007,Dubai,Dubai,Motor City,South UAE,Commercial,Mid-Market,1BR,Off-Plan,1075.4,1410982,1312.05,128,2019,True,False,DLD-NOC-596627,RERA-62253,"Gym,Parking,BBQ Area",70.2,0.7,2.9,24.1
PROP0738,Aldar Properties Motor City Tower,DEV0003,Dubai,Dubai,Motor City,South UAE,Apartment,Premium,2BR,Off-Plan,1487.7,3727443,2505.5,106,2022,True,True,DLD-NOC-166881,RERA-20638,"Pool,Gym,Kids Play,Parking",48.7,0.6,3.5,19.65
PROP0739,Danube Properties Motor City Gardens,DEV0008,Dubai,Dubai,Motor City,South UAE,Studio,Affordable,1BR,Off-Plan,1815.6,1124460,619.34,164,2022,True,False,DLD-NOC-879494,RERA-63896,"Pool,Gym,Parking,Concierge,Spa",87.2,2.1,1.6,18.38
PROP0740,Select Group Al Nahda Views,DEV0014,Sharjah,Sharjah,Al Nahda,Central UAE,Commercial,Mid-Market,2BR,Ready,536.1,476679,889.13,41,2020,True,False,DLD-NOC-174491,RERA-32930,"Pool,Gym,Parking",92.7,6.0,2.7,15.83
PROP0741,Samana Developers Al Yarmook Park,DEV0016,Sharjah,Sharjah,Al Yarmook,Central UAE,Apartment,Affordable,5BR+,Ready,851.5,349765,410.76,76,2025,True,False,DLD-NOC-580045,RERA-44028,"Parking,Gym",94.9,5.0,4.4,21.83
PROP0742,Majid Al Futtaim Al Jurf Heights,DEV0018,Ajman,Ajman,Al Jurf,Central UAE,Apartment,Mid-Market,3BR,Ready,1487.3,1964429,1320.79,34,2025,False,False,DLD-NOC-858413,RERA-94894,"Pool,Gym,Parking",93.0,6.9,4.3,13.71
PROP0743,Danube Properties Muwaileh Park,DEV0008,Sharjah,Sharjah,Muwaileh,Central UAE,Plot,Mid-Market,1BR,Ready,1213.8,1107190,912.15,188,2020,False,False,DLD-NOC-691071,RERA-59299,"Pool,Gym,Parking",93.5,6.0,2.5,25.69
PROP0744,Samana Developers DAMAC Hills Heights,DEV0016,Dubai,Dubai,DAMAC Hills,South UAE,Apartment,Premium,3BR,Ready,1019.3,2946318,2890.49,5,2020,True,True,DLD-NOC-525593,RERA-40554,"Parking,Gym",46.2,1.3,1.4,12.26
PROP0745,Samana Developers Yas Island Park,DEV0016,Abu Dhabi,Abu Dhabi,Yas Island,South UAE,Studio,Ultra-Luxury,2BR,Ready,760.6,7828689,10293.35,58,2023,True,True,DLD-NOC-745149,RERA-37178,"Gym,Parking,BBQ Area",61.2,1.1,4.0,14.71
PROP0746,Reportage Properties JVC Gardens,DEV0015,Dubai,Dubai,JVC,South UAE,Apartment,Mid-Market,5BR+,Ready,1114.9,1436670,1288.56,14,2023,True,False,DLD-NOC-553680,RERA-64569,"Pool,Gym,Parking",54.6,3.5,3.0,12.49
PROP0747,Emaar Properties Al Nahda Heights,DEV0001,Sharjah,Sharjah,Al Nahda,Central UAE,Villa,Luxury,1BR,Ready,3709.8,22075472,5950.64,91,2022,True,True,DLD-NOC-952074,RERA-36074,"Parking,Gym",68.7,4.7,3.9,34.76
PROP0748,Aldar Properties Saadiyat Island Views,DEV0003,Abu Dhabi,Abu Dhabi,Saadiyat Island,South UAE,Townhouse,Mid-Market,4BR,Ready,2981.4,3870060,1298.05,17,2019,True,True,DLD-NOC-759836,RERA-50972,"Parking,Gym",54.5,2.4,1.9,20.64
PROP0749,Ellington Properties Discovery Gardens Gardens,DEV0010,Dubai,Dubai,Discovery Gardens,South UAE,Apartment,Mid-Market,3BR,Ready,1599.7,2288925,1430.89,190,2019,True,True,DLD-NOC-848105,RERA-48210,"Gym,Parking,BBQ Area",74.8,2.7,4.4,34.95
PROP0750,Danube Properties Palm Jumeirah Tower,DEV0008,Dubai,Dubai,Palm Jumeirah,South UAE,Villa,Premium,1BR,Off-Plan,3010.8,8011252,2660.87,16,2019,True,True,DLD-NOC-856901,RERA-91736,"Pool,Gym,Kids Play,Parking",91.7,7.2,3.9,13.09
PROP0751,Imtiaz Developments Al Khan Gardens,DEV0013,Sharjah,Sharjah,Al Khan,Central UAE,Townhouse,Mid-Market,1BR,Off-Plan,4104.4,5127628,1249.29,93,2023,True,True,DLD-NOC-492438,RERA-55770,"Parking,Gym",91.9,4.9,1.2,22.0
PROP0752,Danube Properties Al Nahda Views,DEV0008,Sharjah,Sharjah,Al Nahda,Central UAE,Apartment,Premium,3BR,Off-Plan,1160.2,2770642,2387.99,36,2022,False,True,DLD-NOC-800223,RERA-80444,"Pool,Gym,Parking",90.5,1.1,1.1,12.05
PROP0753,Ellington Properties Al Furjan Heights,DEV0010,Dubai,Dubai,Al Furjan,South UAE,Commercial,Mid-Market,3BR,Ready,1581.8,1359640,859.54,71,2025,True,False,DLD-NOC-358488,RERA-48722,"Pool,Gym,Kids Play,Parking",40.0,2.6,2.7,18.67
PROP0754,Dubai Properties Al Barsha Tower,DEV0019,Dubai,Dubai,Al Barsha,South UAE,Villa,Mid-Market,1BR,Off-Plan,3458.4,4455804,1288.4,69,2021,True,True,DLD-NOC-194605,RERA-76712,"Pool,Gym,Parking",88.4,6.4,1.5,31.93
PROP0755,Tiger Properties Al Hamra Village Heights,DEV0012,Ras Al Khaimah,Ras Al Khaimah,Al Hamra Village,North UAE,Apartment,Mid-Market,1BR,Ready,1445.1,1919914,1328.6,16,2023,True,False,DLD-NOC-288738,RERA-42569,"Gym,Parking,BBQ Area",79.4,0.7,3.9,28.84
PROP0756,Samana Developers Al Yarmook Park,DEV0016,Sharjah,Sharjah,Al Yarmook,Central UAE,Apartment,Luxury,2BR,Off-Plan,1481.7,4588254,3096.59,25,2021,True,True,DLD-NOC-565523,RERA-95056,"Pool,Gym,Parking",70.9,1.4,1.4,28.41
PROP0757,Majid Al Futtaim Business Bay Gardens,DEV0018,Dubai,Dubai,Business Bay,South UAE,Townhouse,Premium,Studio,Ready,692.3,1178598,1702.44,65,2022,True,False,DLD-NOC-743326,RERA-13761,"Parking,Gym",80.7,2.3,4.6,31.02
PROP0758,Object 1 Palm Jumeirah Heights,DEV0017,Dubai,Dubai,Palm Jumeirah,South UAE,Villa,Mid-Market,2BR,Ready,2123.7,2537630,1194.91,82,2025,True,True,DLD-NOC-795884,RERA-21254,"Pool,Gym,Parking",81.7,6.9,4.5,26.38
PROP0759,Tiger Properties Al Shamkha Heights,DEV0012,Abu Dhabi,Abu Dhabi,Al Shamkha,South UAE,Apartment,Luxury,1BR,Off-Plan,1156.7,6436495,5564.48,85,2022,False,True,DLD-NOC-871199,RERA-97241,"Gym,Parking,BBQ Area",53.3,6.4,3.0,19.25
PROP0760,Select Group Dubai Hills Estate Heights,DEV0014,Dubai,Dubai,Dubai Hills Estate,South UAE,Villa,Mid-Market,1BR,Off-Plan,4339.3,6386308,1471.75,104,2024,True,True,DLD-NOC-632687,RERA-22825,"Pool,Gym,Kids Play,Parking",55.2,0.6,4.7,16.09
PROP0761,Majid Al Futtaim Fujairah City Views,DEV0018,Fujairah,Fujairah,Fujairah City,North UAE,Townhouse,Affordable,1BR,Off-Plan,2831.7,2271752,802.26,51,2024,True,True,DLD-NOC-514144,RERA-28475,"Pool,Gym,Parking",70.8,4.7,1.1,23.11
PROP0762,RAK Properties Qidfa Gardens,DEV0011,Fujairah,Fujairah,Qidfa,North UAE,Apartment,Affordable,Studio,Off-Plan,1259.3,480612,381.66,4,2019,False,False,DLD-NOC-654859,RERA-49318,"Parking,Gym",63.3,2.2,3.3,21.61
PROP0763,Tiger Properties Al Furjan Views,DEV0012,Dubai,Dubai,Al Furjan,South UAE,Villa,Affordable,3BR,Off-Plan,3154.3,1274855,404.17,170,2020,True,False,DLD-NOC-407797,RERA-86151,"Pool,Gym,Kids Play,Parking",70.5,0.9,1.1,28.04
PROP0764,Reportage Properties Al Furjan Views,DEV0015,Dubai,Dubai,Al Furjan,South UAE,Apartment,Affordable,3BR,Off-Plan,1619.8,1250583,772.06,98,2020,True,False,DLD-NOC-437473,RERA-93772,"Pool,Gym,Parking",57.8,1.7,4.1,31.26
PROP0765,Binghatti Muwaileh Residences,DEV0009,Sharjah,Sharjah,Muwaileh,Central UAE,Studio,Premium,2BR,Off-Plan,1169.2,3384645,2894.75,8,2023,False,True,DLD-NOC-691557,RERA-93033,"Pool,Gym,Parking",84.1,7.8,2.8,17.12
PROP0766,Ellington Properties JBR Tower,DEV0010,Dubai,Dubai,JBR,South UAE,Plot,Luxury,2BR,Off-Plan,1776.5,5939161,3343.23,66,2024,True,True,DLD-NOC-290931,RERA-66979,"Pool,Gym,Kids Play,Parking",80.4,7.8,2.7,12.65
PROP0767,Binghatti Business Bay Gardens,DEV0009,Dubai,Dubai,Business Bay,South UAE,Plot,Premium,3BR,Ready,1699.3,4083366,2402.94,95,2019,True,True,DLD-NOC-792275,RERA-83251,"Pool,Gym,Parking,Concierge,Spa",63.0,6.8,2.0,22.64
PROP0768,Danube Properties Yas Acres Gardens,DEV0008,Abu Dhabi,Abu Dhabi,Yas Acres,South UAE,Studio,Premium,2BR,Ready,1171.0,2345108,2002.64,96,2024,True,True,DLD-NOC-743223,RERA-98881,"Pool,Gym,Parking",88.4,1.6,1.9,14.02
PROP0769,Nakheel Al Marjan Island Park,DEV0004,Ras Al Khaimah,Ras Al Khaimah,Al Marjan Island,North UAE,Townhouse,Affordable,1BR,Off-Plan,4034.6,2879210,713.63,28,2025,True,True,DLD-NOC-365042,RERA-94280,"Pool,Gym,Parking",69.0,2.5,2.6,28.63
PROP0770,Azizi Developments Discovery Gardens Views,DEV0007,Dubai,Dubai,Discovery Gardens,South UAE,Apartment,Mid-Market,1BR,Off-Plan,477.4,568128,1190.03,67,2020,True,False,DLD-NOC-281311,RERA-81376,"Pool,Gym,Kids Play,Parking",92.0,1.8,2.8,15.04
PROP0771,RAK Properties Al Rashidiya Park,DEV0011,Ajman,Ajman,Al Rashidiya,Central UAE,Apartment,Mid-Market,4BR,Ready,733.9,830338,1131.45,5,2022,False,False,DLD-NOC-711637,RERA-41157,"Pool,Gym,Parking,Concierge,Spa",51.1,7.7,0.7,33.35
PROP0772,Nakheel Palm Jumeirah Views,DEV0004,Dubai,Dubai,Palm Jumeirah,South UAE,Villa,Mid-Market,2BR,Off-Plan,1278.0,1559701,1220.42,73,2022,True,False,DLD-NOC-466296,RERA-52040,"Parking,Gym",74.8,2.6,0.5,33.64
PROP0773,Majid Al Futtaim Yas Acres Park,DEV0018,Abu Dhabi,Abu Dhabi,Yas Acres,South UAE,Apartment,Affordable,2BR,Off-Plan,618.0,450649,729.16,19,2019,False,False,DLD-NOC-416011,RERA-46656,"Pool,Gym,Parking,Concierge,Spa",54.8,2.6,2.5,33.47
PROP0774,Sobha Realty Dubai South Residences,DEV0006,Dubai,Dubai,Dubai South,South UAE,Plot,Affordable,2BR,Off-Plan,1570.1,1169981,745.19,91,2022,True,False,DLD-NOC-175535,RERA-66464,"Pool,Gym,Kids Play,Parking",54.6,5.7,0.5,34.74
PROP0775,Azizi Developments Mina Al Arab Residences,DEV0007,Ras Al Khaimah,Ras Al Khaimah,Mina Al Arab,North UAE,Plot,Premium,1BR,Ready,1062.6,2578849,2427.02,102,2024,True,True,DLD-NOC-716205,RERA-97099,"Pool,Gym,Parking",45.7,5.8,2.1,29.46
PROP0776,Azizi Developments Dubai Hills Estate Views,DEV0007,Dubai,Dubai,Dubai Hills Estate,South UAE,Apartment,Mid-Market,1BR,Off-Plan,1547.4,2254824,1457.15,30,2024,True,True,DLD-NOC-154616,RERA-78470,"Pool,Gym,Kids Play,Parking",61.3,3.1,1.8,15.55
PROP0777,Samana Developers Al Furjan Park,DEV0016,Dubai,Dubai,Al Furjan,South UAE,Plot,Affordable,1BR,Off-Plan,785.4,503395,640.92,69,2021,True,False,DLD-NOC-125265,RERA-25992,"Pool,Gym,Parking,Concierge,Spa",65.2,4.3,0.6,32.34
PROP0778,Binghatti Business Bay Gardens,DEV0009,Dubai,Dubai,Business Bay,South UAE,Apartment,Mid-Market,2BR,Ready,1220.2,1311315,1074.69,163,2022,True,False,DLD-NOC-288074,RERA-77952,"Pool,Gym,Kids Play,Parking",87.3,4.4,4.2,26.54
PROP0779,Dubai Properties Al Shamkha Heights,DEV0019,Abu Dhabi,Abu Dhabi,Al Shamkha,South UAE,Apartment,Premium,1BR,Off-Plan,478.7,767894,1603.98,24,2024,False,False,DLD-NOC-238924,RERA-68267,"Pool,Gym,Parking,Concierge,Spa",80.8,5.2,4.6,33.8
PROP0780,Object 1 Corniche Heights,DEV0017,Abu Dhabi,Abu Dhabi,Corniche,South UAE,Apartment,Mid-Market,5BR+,Off-Plan,408.1,352668,864.21,19,2023,True,False,DLD-NOC-184325,RERA-84000,"Parking,Gym",72.0,2.3,1.0,26.4
PROP0781,Meydan Group Dubai South Views,DEV0020,Dubai,Dubai,Dubai South,South UAE,Townhouse,Luxury,Studio,Off-Plan,3176.9,13225975,4163.13,61,2021,True,True,DLD-NOC-407465,RERA-87064,"Pool,Gym,Parking,Concierge,Spa",41.2,4.9,2.6,23.04
PROP0782,Ellington Properties Dubai South Heights,DEV0010,Dubai,Dubai,Dubai South,South UAE,Commercial,Mid-Market,2BR,Ready,877.7,895097,1019.85,17,2021,True,False,DLD-NOC-590358,RERA-97798,"Pool,Gym,Kids Play,Parking",93.4,2.2,1.5,18.41
PROP0783,Nakheel JBR Tower,DEV0004,Dubai,Dubai,JBR,South UAE,Apartment,Mid-Market,5BR+,Off-Plan,1015.1,1134974,1118.11,239,2023,True,False,DLD-NOC-444883,RERA-79143,"Pool,Gym,Parking",72.3,2.0,1.3,18.04
PROP0784,Azizi Developments Sports City Views,DEV0007,Dubai,Dubai,Sports City,South UAE,Villa,Affordable,1BR,Ready,4893.9,3371032,688.82,19,2024,True,True,DLD-NOC-990291,RERA-88027,"Pool,Gym,Kids Play,Parking",91.9,6.7,2.7,28.45
PROP0785,Ellington Properties Sports City Gardens,DEV0010,Dubai,Dubai,Sports City,South UAE,Apartment,Affordable,1BR,Ready,1292.0,878333,679.84,30,2022,True,False,DLD-NOC-915664,RERA-10950,"Pool,Gym,Parking,Concierge,Spa",61.7,7.3,4.3,30.56
PROP0786,Danube Properties Al Khan Gardens,DEV0008,Sharjah,Sharjah,Al Khan,Central UAE,Apartment,Premium,2BR,Off-Plan,1047.6,2405564,2296.33,389,2019,True,True,DLD-NOC-179260,RERA-34526,"Pool,Gym,Parking",53.5,1.4,1.4,23.81
PROP0787,Tiger Properties Sports City Residences,DEV0012,Dubai,Dubai,Sports City,South UAE,Villa,Premium,2BR,Off-Plan,3326.3,9791755,2943.73,51,2020,True,True,DLD-NOC-856800,RERA-42066,"Pool,Gym,Parking",57.2,1.2,3.1,34.89
PROP0788,Sobha Realty Masdar City Park,DEV0006,Abu Dhabi,Abu Dhabi,Masdar City,South UAE,Apartment,Mid-Market,3BR,Off-Plan,1112.6,1467657,1319.16,26,2019,False,False,DLD-NOC-350473,RERA-50224,"Pool,Gym,Parking",65.6,0.8,1.9,33.87
PROP0789,Ellington Properties Al Reem Island Views,DEV0010,Abu Dhabi,Abu Dhabi,Al Reem Island,South UAE,Plot,Affordable,2BR,Off-Plan,1593.4,1251150,785.19,106,2019,True,False,DLD-NOC-762203,RERA-48398,"Pool,Gym,Parking",77.3,4.6,2.0,17.32
PROP0790,Emaar Properties Al Shamkha Tower,DEV0001,Abu Dhabi,Abu Dhabi,Al Shamkha,South UAE,Villa,Ultra-Luxury,1BR,Ready,4769.5,79663957,16702.82,96,2020,True,True,DLD-NOC-874483,RERA-90280,"Pool,Gym,Kids Play,Parking",66.2,1.9,1.0,33.65
PROP0791,Majid Al Futtaim DAMAC Hills Park,DEV0018,Dubai,Dubai,DAMAC Hills,South UAE,Commercial,Mid-Market,2BR,Ready,1495.5,1987295,1328.83,302,2021,True,False,DLD-NOC-287871,RERA-39432,"Pool,Gym,Parking",57.6,2.6,4.9,27.43
PROP0792,Meraas Al Yarmook Park,DEV0005,Sharjah,Sharjah,Al Yarmook,Central UAE,Apartment,Premium,3BR,Off-Plan,1695.9,3689783,2175.72,33,2023,False,True,DLD-NOC-393377,RERA-49915,"Pool,Gym,Parking",91.5,7.7,2.3,23.44
